=== RP-GROWTH MIXED - RARE PATTERN MINING ===
File dữ liệu: accidents.hui
MinRareSupport (minsup): 15.0%
MinFrequentSupport (maxsup): 50.0%
MinSize: 1 items
MaxSize: 4 items
Mode: MIXED (Frequent + Rare Items)
Thời gian bắt đầu: Thu Jun 05 10:37:15 ICT 2025
Output folder: release/RPGrowth/

========== ĐỊNH NGHĨA MIXED MODE ==========
- Rare Item: MRT < Support(X) <= MFT
- Frequent Item: Support(X) > MFT
- Infrequent Item: Support(X) <= MRT
- Rare ItemSet: MRT < Support(Pattern) <= MFT AND có ít nhất 1 rare item
- Kích thước itemset: 1 <= size <= 4
- Chấp nhận patterns chứa cả frequent và rare items

========== MIXED RARE ITEMSETS ==========
Tìm itemsets với support trong khoảng (15.0%, 50.0%]
Kích thước itemset: 1 <= size <= 4
Điều kiện: Pattern có ít nhất 1 rare item
Mode: MIXED (chấp nhận cả frequent và rare items)

========== DATABASE INFO ==========
Số lượng giao dịch: 340183

--- 1-itemsets HIẾM (MIXED) ---
72  #SUP: 51926 (15.26%)
12 14 26 28  #SUP: 52023 (15.29%)
14 17 26 28  #SUP: 52050 (15.30%)
14 18 26 28  #SUP: 52120 (15.32%)
14 26 31 41  #SUP: 51122 (15.03%)
14 16 26 41  #SUP: 52227 (15.35%)
12 14 26 41  #SUP: 52533 (15.44%)
14 17 26 41  #SUP: 52637 (15.47%)
14 18 26 41  #SUP: 52706 (15.49%)
14 16 24 26  #SUP: 52374 (15.40%)
12 14 24 26  #SUP: 52750 (15.51%)
14 17 24 26  #SUP: 52801 (15.52%)
14 18 24 26  #SUP: 52830 (15.53%)
14 26 27 31  #SUP: 53065 (15.60%)
14 21 26 27  #SUP: 53253 (15.65%)
14 16 26 27  #SUP: 55250 (16.24%)
12 14 26 27  #SUP: 55621 (16.35%)
14 17 26 27  #SUP: 55710 (16.38%)
14 18 26 27  #SUP: 55795 (16.40%)
14 26 31 43  #SUP: 54041 (15.89%)
14 16 26 43  #SUP: 56295 (16.55%)
14 17 26 43  #SUP: 56629 (16.65%)
12 14 26 43  #SUP: 56671 (16.66%)
14 18 26 43  #SUP: 56812 (16.70%)
14 25 26 31  #SUP: 53863 (15.83%)
14 15 25 26  #SUP: 54888 (16.13%)
14 16 25 26  #SUP: 56480 (16.60%)
12 14 25 26  #SUP: 56777 (16.69%)
14 17 25 26  #SUP: 56786 (16.69%)
14 18 25 26  #SUP: 56925 (16.73%)
14 21 26 29  #SUP: 52008 (15.29%)
14 26 29 31  #SUP: 54542 (16.03%)
14 16 26 29  #SUP: 56959 (16.74%)
12 14 26 29  #SUP: 57374 (16.87%)
14 17 26 29  #SUP: 57459 (16.89%)
14 18 26 29  #SUP: 57545 (16.92%)
14 21 26 31  #SUP: 55802 (16.40%)
14 16 21 26  #SUP: 57953 (17.04%)
14 17 21 26  #SUP: 58435 (17.18%)
12 14 21 26  #SUP: 58455 (17.18%)
14 18 21 26  #SUP: 58566 (17.22%)
14 15 26 27  #SUP: 52107 (15.32%)
14 15 26 43  #SUP: 53144 (15.62%)
14 15 26 29  #SUP: 53578 (15.75%)
14 15 21 26  #SUP: 54667 (16.07%)
14 15 26 31  #SUP: 57952 (17.04%)
14 15 16 26  #SUP: 60646 (17.83%)
12 14 15 26  #SUP: 60983 (17.93%)
14 15 17 26  #SUP: 61060 (17.95%)
14 15 18 26  #SUP: 61149 (17.98%)
14 16 26 31  #SUP: 61490 (18.08%)
12 14 26 31  #SUP: 61885 (18.19%)
14 17 26 31  #SUP: 61951 (18.21%)
14 18 26 31  #SUP: 62082 (18.25%)
12 14 16 26  #SUP: 64705 (19.02%)
14 16 17 26  #SUP: 64721 (19.03%)
14 16 18 26  #SUP: 64834 (19.06%)
12 14 17 26  #SUP: 65201 (19.17%)
12 14 18 26  #SUP: 65316 (19.20%)
14 17 18 26  #SUP: 65353 (19.21%)
12 25 26 63  #SUP: 51996 (15.28%)
18 25 26 63  #SUP: 52031 (15.30%)
17 25 26 63  #SUP: 52116 (15.32%)
16 26 59 63  #SUP: 51973 (15.28%)
26 31 59 63  #SUP: 52154 (15.33%)
18 26 59 63  #SUP: 53209 (15.64%)
17 26 59 63  #SUP: 53259 (15.66%)
12 26 59 63  #SUP: 53269 (15.66%)
26 28 31 63  #SUP: 52120 (15.32%)
16 26 28 63  #SUP: 52565 (15.45%)
18 26 28 63  #SUP: 54292 (15.96%)
17 26 28 63  #SUP: 54394 (15.99%)
12 26 28 63  #SUP: 54412 (15.99%)
15 26 31 63  #SUP: 51934 (15.27%)
15 16 26 63  #SUP: 53148 (15.62%)
15 18 26 63  #SUP: 54427 (16.00%)
12 15 26 63  #SUP: 54430 (16.00%)
15 17 26 63  #SUP: 54508 (16.02%)
24 26 31 63  #SUP: 53790 (15.81%)
16 24 26 63  #SUP: 55233 (16.24%)
18 24 26 63  #SUP: 56696 (16.67%)
12 24 26 63  #SUP: 56798 (16.70%)
17 24 26 63  #SUP: 56846 (16.71%)
21 26 41 63  #SUP: 51493 (15.14%)
26 29 41 63  #SUP: 51733 (15.21%)
26 31 41 63  #SUP: 55924 (16.44%)
16 26 41 63  #SUP: 56082 (16.49%)
18 26 41 63  #SUP: 57527 (16.91%)
12 26 41 63  #SUP: 57541 (16.91%)
17 26 41 63  #SUP: 57592 (16.93%)
26 27 29 63  #SUP: 52264 (15.36%)
26 27 31 63  #SUP: 55767 (16.39%)
21 26 27 63  #SUP: 56721 (16.67%)
16 26 27 63  #SUP: 57228 (16.82%)
18 26 27 63  #SUP: 58764 (17.27%)
17 26 27 63  #SUP: 58803 (17.29%)
12 26 27 63  #SUP: 58809 (17.29%)
26 29 43 63  #SUP: 53495 (15.73%)
21 26 43 63  #SUP: 53806 (15.82%)
26 31 43 63  #SUP: 57249 (16.83%)
16 26 43 63  #SUP: 58593 (17.22%)
17 26 43 63  #SUP: 60183 (17.69%)
18 26 43 63  #SUP: 60185 (17.69%)
12 26 43 63  #SUP: 60241 (17.71%)
21 26 29 63  #SUP: 55973 (16.45%)
26 29 31 63  #SUP: 58710 (17.26%)
16 26 29 63  #SUP: 60246 (17.71%)
18 26 29 63  #SUP: 61980 (18.22%)
12 26 29 63  #SUP: 62050 (18.24%)
17 26 29 63  #SUP: 62110 (18.26%)
21 26 31 63  #SUP: 59262 (17.42%)
16 21 26 63  #SUP: 60538 (17.80%)
18 21 26 63  #SUP: 62303 (18.31%)
12 21 26 63  #SUP: 62430 (18.35%)
17 21 26 63  #SUP: 62443 (18.36%)
16 26 31 63  #SUP: 64500 (18.96%)
18 26 31 63  #SUP: 66033 (19.41%)
12 26 31 63  #SUP: 66072 (19.42%)
17 26 31 63  #SUP: 66099 (19.43%)
16 18 26 63  #SUP: 67907 (19.96%)
16 17 26 63  #SUP: 67967 (19.98%)
12 16 26 63  #SUP: 67994 (19.99%)
17 18 26 63  #SUP: 69787 (20.51%)
12 18 26 63  #SUP: 69819 (20.52%)
12 17 26 63  #SUP: 69926 (20.56%)
1 22 26 31  #SUP: 53100 (15.61%)
1 16 22 26  #SUP: 53575 (15.75%)
1 12 22 26  #SUP: 54509 (16.02%)
1 18 22 26  #SUP: 54512 (16.02%)
1 17 22 26  #SUP: 54516 (16.03%)
22 25 26 31  #SUP: 54507 (16.02%)
16 22 25 26  #SUP: 55691 (16.37%)
17 22 25 26  #SUP: 56742 (16.68%)
18 22 25 26  #SUP: 56771 (16.69%)
12 22 25 26  #SUP: 56799 (16.70%)
22 26 41 59  #SUP: 51490 (15.14%)
22 26 43 59  #SUP: 51634 (15.18%)
21 22 26 59  #SUP: 52269 (15.36%)
22 26 31 59  #SUP: 56464 (16.60%)
16 22 26 59  #SUP: 56509 (16.61%)
18 22 26 59  #SUP: 57438 (16.88%)
12 22 26 59  #SUP: 57475 (16.90%)
17 22 26 59  #SUP: 57579 (16.93%)
21 22 24 26  #SUP: 51932 (15.27%)
22 24 26 31  #SUP: 55959 (16.45%)
16 22 24 26  #SUP: 56741 (16.68%)
18 22 24 26  #SUP: 57908 (17.02%)
12 22 24 26  #SUP: 57984 (17.04%)
17 22 24 26  #SUP: 58037 (17.06%)
15 21 22 26  #SUP: 52456 (15.42%)
15 22 26 31  #SUP: 56327 (16.56%)
15 16 22 26  #SUP: 57197 (16.81%)
15 17 22 26  #SUP: 58243 (17.12%)
15 18 22 26  #SUP: 58262 (17.13%)
12 15 22 26  #SUP: 58267 (17.13%)
22 26 28 43  #SUP: 51095 (15.02%)
21 22 26 28  #SUP: 52182 (15.34%)
22 26 28 31  #SUP: 56845 (16.71%)
16 22 26 28  #SUP: 57337 (16.85%)
18 22 26 28  #SUP: 58718 (17.26%)
17 22 26 28  #SUP: 58829 (17.29%)
12 22 26 28  #SUP: 58872 (17.31%)
22 26 41 43  #SUP: 52474 (15.43%)
22 26 29 41  #SUP: 52997 (15.58%)
21 22 26 41  #SUP: 54236 (15.94%)
22 26 31 41  #SUP: 58556 (17.21%)
16 22 26 41  #SUP: 58784 (17.28%)
12 22 26 41  #SUP: 59915 (17.61%)
18 22 26 41  #SUP: 59927 (17.62%)
17 22 26 41  #SUP: 59993 (17.64%)
22 26 27 43  #SUP: 52217 (15.35%)
22 26 27 29  #SUP: 52566 (15.45%)
22 26 27 31  #SUP: 58260 (17.13%)
21 22 26 27  #SUP: 58266 (17.13%)
16 22 26 27  #SUP: 59116 (17.38%)
18 22 26 27  #SUP: 60232 (17.71%)
12 22 26 27  #SUP: 60232 (17.71%)
17 22 26 27  #SUP: 60313 (17.73%)
22 26 29 43  #SUP: 54231 (15.94%)
21 22 26 43  #SUP: 55992 (16.46%)
22 26 31 43  #SUP: 59990 (17.63%)
16 22 26 43  #SUP: 60935 (17.91%)
17 22 26 43  #SUP: 62037 (18.24%)
18 22 26 43  #SUP: 62059 (18.24%)
12 22 26 43  #SUP: 62091 (18.25%)
21 22 26 29  #SUP: 57189 (16.81%)
22 26 29 31  #SUP: 60484 (17.78%)
16 22 26 29  #SUP: 61356 (18.04%)
18 22 26 29  #SUP: 62780 (18.45%)
12 22 26 29  #SUP: 62807 (18.46%)
17 22 26 29  #SUP: 62843 (18.47%)
21 22 26 31  #SUP: 62623 (18.41%)
16 21 22 26  #SUP: 63264 (18.60%)
18 21 22 26  #SUP: 64695 (19.02%)
12 21 22 26  #SUP: 64773 (19.04%)
17 21 22 26  #SUP: 64777 (19.04%)
16 22 26 31  #SUP: 67822 (19.94%)
18 22 26 31  #SUP: 69115 (20.32%)
17 22 26 31  #SUP: 69132 (20.32%)
12 22 26 31  #SUP: 69187 (20.34%)
16 18 22 26  #SUP: 70270 (20.66%)
12 16 22 26  #SUP: 70356 (20.68%)
16 17 22 26  #SUP: 70379 (20.69%)
12 18 22 26  #SUP: 71770 (21.10%)
17 18 22 26  #SUP: 71786 (21.10%)
12 17 22 26  #SUP: 71894 (21.13%)
1 8 26 31  #SUP: 53350 (15.68%)
1 8 16 26  #SUP: 53914 (15.85%)
1 8 24 26  #SUP: 54608 (16.05%)
1 8 18 26  #SUP: 54966 (16.16%)
1 8 12 26  #SUP: 54987 (16.16%)
1 8 17 26  #SUP: 55054 (16.18%)
1 25 26 31  #SUP: 53653 (15.77%)
1 16 25 26  #SUP: 54537 (16.03%)
1 12 25 26  #SUP: 55469 (16.31%)
1 17 25 26  #SUP: 55531 (16.32%)
1 18 25 26  #SUP: 55565 (16.33%)
1 26 29 59  #SUP: 52638 (15.47%)
1 26 41 59  #SUP: 53298 (15.67%)
1 26 43 59  #SUP: 53765 (15.80%)
1 21 26 59  #SUP: 54055 (15.89%)
1 26 31 59  #SUP: 58397 (17.17%)
1 16 26 59  #SUP: 58500 (17.20%)
1 18 26 59  #SUP: 59477 (17.48%)
1 12 26 59  #SUP: 59478 (17.48%)
1 17 26 59  #SUP: 59579 (17.51%)
1 15 26 29  #SUP: 52200 (15.34%)
1 15 26 43  #SUP: 52265 (15.36%)
1 15 21 26  #SUP: 53732 (15.80%)
1 15 26 31  #SUP: 58114 (17.08%)
1 15 16 26  #SUP: 58820 (17.29%)
1 12 15 26  #SUP: 59747 (17.56%)
1 15 17 26  #SUP: 59760 (17.57%)
1 15 18 26  #SUP: 59827 (17.59%)
1 26 28 29  #SUP: 52249 (15.36%)
1 26 28 43  #SUP: 52643 (15.47%)
1 21 26 28  #SUP: 53318 (15.67%)
1 26 28 31  #SUP: 58369 (17.16%)
1 16 26 28  #SUP: 58813 (17.29%)
1 18 26 28  #SUP: 60124 (17.67%)
1 12 26 28  #SUP: 60189 (17.69%)
1 17 26 28  #SUP: 60241 (17.71%)
1 24 26 27  #SUP: 51140 (15.03%)
1 24 26 43  #SUP: 54024 (15.88%)
1 24 26 29  #SUP: 54272 (15.95%)
1 21 24 26  #SUP: 54915 (16.14%)
1 24 26 31  #SUP: 59683 (17.54%)
1 16 24 26  #SUP: 60293 (17.72%)
1 12 24 26  #SUP: 61472 (18.07%)
1 18 24 26  #SUP: 61507 (18.08%)
1 17 24 26  #SUP: 61616 (18.11%)
1 26 27 43  #SUP: 53984 (15.87%)
1 26 27 29  #SUP: 54043 (15.89%)
1 21 26 27  #SUP: 59512 (17.49%)
1 26 27 31  #SUP: 59962 (17.63%)
1 16 26 27  #SUP: 60665 (17.83%)
1 12 26 27  #SUP: 61651 (18.12%)
1 17 26 27  #SUP: 61765 (18.16%)
1 18 26 27  #SUP: 61773 (18.16%)
1 24 26 41  #SUP: 51995 (15.28%)
1 26 27 41  #SUP: 52823 (15.53%)
1 26 41 43  #SUP: 54725 (16.09%)
1 26 29 41  #SUP: 54969 (16.16%)
1 21 26 41  #SUP: 55957 (16.45%)
1 26 31 41  #SUP: 60622 (17.82%)
1 16 26 41  #SUP: 60882 (17.90%)
1 12 26 41  #SUP: 61818 (18.17%)
1 18 26 41  #SUP: 61939 (18.21%)
1 17 26 41  #SUP: 61995 (18.22%)
1 26 29 43  #SUP: 56095 (16.49%)
1 21 26 43  #SUP: 57636 (16.94%)
1 26 31 43  #SUP: 62180 (18.28%)
1 16 26 43  #SUP: 62950 (18.50%)
1 12 26 43  #SUP: 63973 (18.81%)
1 17 26 43  #SUP: 64033 (18.82%)
1 18 26 43  #SUP: 64095 (18.84%)
1 21 26 29  #SUP: 58381 (17.16%)
1 26 29 31  #SUP: 62349 (18.33%)
1 16 26 29  #SUP: 63027 (18.53%)
1 12 26 29  #SUP: 64251 (18.89%)
1 18 26 29  #SUP: 64368 (18.92%)
1 17 26 29  #SUP: 64379 (18.92%)
1 21 26 31  #SUP: 64170 (18.86%)
1 16 21 26  #SUP: 64625 (19.00%)
1 18 21 26  #SUP: 65958 (19.39%)
1 12 21 26  #SUP: 65961 (19.39%)
1 17 21 26  #SUP: 66002 (19.40%)
1 16 26 31  #SUP: 69800 (20.52%)
1 12 26 31  #SUP: 71002 (20.87%)
1 18 26 31  #SUP: 71089 (20.90%)
1 17 26 31  #SUP: 71107 (20.90%)
1 16 18 26  #SUP: 71994 (21.16%)
1 12 16 26  #SUP: 72031 (21.17%)
1 16 17 26  #SUP: 72057 (21.18%)
1 12 17 26  #SUP: 73390 (21.57%)
1 12 18 26  #SUP: 73321 (21.55%)
1 17 18 26  #SUP: 73430 (21.59%)
8 25 26 31  #SUP: 53278 (15.66%)
8 16 25 26  #SUP: 54932 (16.15%)
8 24 25 26  #SUP: 55756 (16.39%)
8 18 25 26  #SUP: 56183 (16.52%)
8 12 25 26  #SUP: 56234 (16.53%)
8 17 25 26  #SUP: 56314 (16.55%)
8 15 26 29  #SUP: 51678 (15.19%)
8 15 21 26  #SUP: 51926 (15.26%)
8 15 26 31  #SUP: 55686 (16.37%)
8 15 16 26  #SUP: 56883 (16.72%)
8 15 24 26  #SUP: 57717 (16.97%)
8 15 18 26  #SUP: 58100 (17.08%)
8 12 15 26  #SUP: 58194 (17.11%)
8 15 17 26  #SUP: 58240 (17.12%)
8 26 41 59  #SUP: 51852 (15.24%)
8 26 29 59  #SUP: 52378 (15.40%)
8 26 43 59  #SUP: 52433 (15.41%)
8 21 26 59  #SUP: 52673 (15.48%)
8 16 26 59  #SUP: 57030 (16.76%)
8 26 31 59  #SUP: 57228 (16.82%)
8 24 26 59  #SUP: 57845 (17.00%)
8 18 26 59  #SUP: 58204 (17.11%)
8 17 26 59  #SUP: 58296 (17.14%)
8 12 26 59  #SUP: 58296 (17.14%)
8 26 28 43  #SUP: 51273 (15.07%)
8 21 26 28  #SUP: 51574 (15.16%)
8 26 28 29  #SUP: 51923 (15.26%)
8 26 28 31  #SUP: 56444 (16.59%)
8 16 26 28  #SUP: 56972 (16.75%)
8 24 26 28  #SUP: 58274 (17.13%)
8 18 26 28  #SUP: 58670 (17.25%)
8 12 26 28  #SUP: 58774 (17.28%)
8 17 26 28  #SUP: 58819 (17.29%)
8 26 27 41  #SUP: 51060 (15.01%)
8 26 41 43  #SUP: 53109 (15.61%)
8 21 26 41  #SUP: 54071 (15.89%)
8 26 29 41  #SUP: 54260 (15.95%)
8 26 31 41  #SUP: 58715 (17.26%)
8 16 26 41  #SUP: 58922 (17.32%)
8 24 26 41  #SUP: 59745 (17.56%)
8 18 26 41  #SUP: 60211 (17.70%)
8 12 26 41  #SUP: 60228 (17.70%)
8 17 26 41  #SUP: 60305 (17.73%)
8 26 27 43  #SUP: 53786 (15.81%)
8 26 27 29  #SUP: 55170 (16.22%)
8 26 27 31  #SUP: 58841 (17.30%)
8 21 26 27  #SUP: 59539 (17.50%)
8 16 26 27  #SUP: 60336 (17.74%)
8 18 26 27  #SUP: 61752 (18.15%)
8 12 26 27  #SUP: 61765 (18.16%)
8 17 26 27  #SUP: 61890 (18.19%)
8 26 29 43  #SUP: 57278 (16.84%)
8 21 26 43  #SUP: 57343 (16.86%)
8 26 31 43  #SUP: 61214 (17.99%)
8 16 26 43  #SUP: 62588 (18.40%)
8 18 26 43  #SUP: 64075 (18.84%)
8 17 26 43  #SUP: 64133 (18.85%)
8 12 26 43  #SUP: 64156 (18.86%)
8 21 26 29  #SUP: 59448 (17.48%)
8 26 29 31  #SUP: 62539 (18.38%)
8 16 26 29  #SUP: 64136 (18.85%)
8 18 26 29  #SUP: 65811 (19.35%)
8 12 26 29  #SUP: 65900 (19.37%)
8 17 26 29  #SUP: 65986 (19.40%)
8 21 26 31  #SUP: 62860 (18.48%)
8 16 21 26  #SUP: 64102 (18.84%)
8 18 21 26  #SUP: 65814 (19.35%)
8 12 21 26  #SUP: 65919 (19.38%)
8 17 21 26  #SUP: 65971 (19.39%)
8 16 26 31  #SUP: 68536 (20.15%)
8 18 26 31  #SUP: 69996 (20.58%)
8 12 26 31  #SUP: 70030 (20.59%)
8 17 26 31  #SUP: 70123 (20.61%)
8 16 18 26  #SUP: 71841 (21.12%)
8 12 16 26  #SUP: 71963 (21.15%)
8 16 17 26  #SUP: 71984 (21.16%)
8 24 26 27  #SUP: 61230 (18.00%)
8 24 26 43  #SUP: 63564 (18.69%)
8 21 24 26  #SUP: 65303 (19.20%)
8 24 26 29  #SUP: 65322 (19.20%)
8 24 26 31  #SUP: 69444 (20.41%)
8 16 24 26  #SUP: 71244 (20.94%)
8 18 24 26  #SUP: 72987 (21.46%)
8 12 24 26  #SUP: 73125 (21.50%)
8 17 24 26  #SUP: 73184 (21.51%)
8 12 18 26  #SUP: 73706 (21.67%)
8 17 18 26  #SUP: 73756 (21.68%)
8 12 17 26  #SUP: 73894 (21.72%)
15 25 26 41  #SUP: 51257 (15.07%)
24 25 26 41  #SUP: 51681 (15.19%)
25 26 28 41  #SUP: 52069 (15.31%)
25 26 27 41  #SUP: 52408 (15.41%)
21 25 26 41  #SUP: 55742 (16.39%)
25 26 41 43  #SUP: 55813 (16.41%)
25 26 29 41  #SUP: 55828 (16.41%)
25 26 31 41  #SUP: 61010 (17.93%)
16 25 26 41  #SUP: 61674 (18.13%)
12 25 26 41  #SUP: 62871 (18.48%)
18 25 26 41  #SUP: 62950 (18.50%)
17 25 26 41  #SUP: 63024 (18.53%)
15 24 25 26  #SUP: 51486 (15.13%)
15 25 26 27  #SUP: 52812 (15.52%)
15 25 26 29  #SUP: 55133 (16.21%)
15 25 26 43  #SUP: 55240 (16.24%)
15 21 25 26  #SUP: 55919 (16.44%)
15 25 26 31  #SUP: 59988 (17.63%)
15 16 25 26  #SUP: 61649 (18.12%)
15 18 25 26  #SUP: 63196 (18.58%)
12 15 25 26  #SUP: 63207 (18.58%)
15 17 25 26  #SUP: 63330 (18.62%)
15 25 26 28  #SUP: 51406 (15.11%)
25 26 27 28  #SUP: 52057 (15.30%)
24 25 26 28  #SUP: 52545 (15.45%)
25 26 28 29  #SUP: 55593 (16.34%)
21 25 26 28  #SUP: 55693 (16.37%)
25 26 28 43  #SUP: 56168 (16.51%)
25 26 28 31  #SUP: 61119 (17.97%)
16 25 26 28  #SUP: 62281 (18.31%)
18 25 26 28  #SUP: 64010 (18.82%)
12 25 26 28  #SUP: 64089 (18.84%)
17 25 26 28  #SUP: 64149 (18.86%)
24 25 26 27  #SUP: 52421 (15.41%)
21 24 25 26  #SUP: 56415 (16.58%)
24 25 26 43  #SUP: 56541 (16.62%)
24 25 26 29  #SUP: 56693 (16.67%)
24 25 26 31  #SUP: 60833 (17.88%)
16 24 25 26  #SUP: 62747 (18.45%)
18 24 25 26  #SUP: 64193 (18.87%)
12 24 25 26  #SUP: 64206 (18.87%)
17 24 25 26  #SUP: 64322 (18.91%)
25 26 27 29  #SUP: 56693 (16.67%)
25 26 27 43  #SUP: 56713 (16.67%)
25 26 27 31  #SUP: 61354 (18.04%)
21 25 26 27  #SUP: 62285 (18.31%)
16 25 26 27  #SUP: 63410 (18.64%)
12 25 26 27  #SUP: 64796 (19.05%)
18 25 26 27  #SUP: 64872 (19.07%)
17 25 26 27  #SUP: 64949 (19.09%)
25 26 29 43  #SUP: 60366 (17.75%)
21 25 26 43  #SUP: 60725 (17.85%)
25 26 31 43  #SUP: 65103 (19.14%)
16 25 26 43  #SUP: 67229 (19.76%)
12 25 26 43  #SUP: 68688 (20.19%)
18 25 26 43  #SUP: 68736 (20.21%)
17 25 26 43  #SUP: 68764 (20.21%)
21 25 26 29  #SUP: 61610 (18.11%)
25 26 29 31  #SUP: 65046 (19.12%)
16 25 26 29  #SUP: 67307 (19.79%)
12 25 26 29  #SUP: 68948 (20.27%)
18 25 26 29  #SUP: 68951 (20.27%)
17 25 26 29  #SUP: 69064 (20.30%)
21 25 26 31  #SUP: 65991 (19.40%)
16 21 25 26  #SUP: 67849 (19.94%)
12 21 25 26  #SUP: 69586 (20.46%)
18 21 25 26  #SUP: 69601 (20.46%)
17 21 25 26  #SUP: 69659 (20.48%)
16 25 26 31  #SUP: 72722 (21.38%)
12 25 26 31  #SUP: 74142 (21.79%)
18 25 26 31  #SUP: 74253 (21.83%)
17 25 26 31  #SUP: 74295 (21.84%)
12 16 25 26  #SUP: 76906 (22.61%)
16 18 25 26  #SUP: 76917 (22.61%)
16 17 25 26  #SUP: 76942 (22.62%)
12 17 25 26  #SUP: 78781 (23.16%)
12 18 25 26  #SUP: 78741 (23.15%)
17 18 25 26  #SUP: 78824 (23.17%)
25 26 27 59  #SUP: 51396 (15.11%)
25 26 41 59  #SUP: 54007 (15.88%)
25 26 29 59  #SUP: 54080 (15.90%)
21 25 26 59  #SUP: 54495 (16.02%)
25 26 43 59  #SUP: 55221 (16.23%)
25 26 31 59  #SUP: 59623 (17.53%)
16 25 26 59  #SUP: 59904 (17.61%)
12 25 26 59  #SUP: 61043 (17.94%)
18 25 26 59  #SUP: 61093 (17.96%)
17 25 26 59  #SUP: 61102 (17.96%)
15 26 28 59  #SUP: 52699 (15.49%)
24 26 28 59  #SUP: 53546 (15.74%)
26 27 28 59  #SUP: 55750 (16.39%)
26 28 29 59  #SUP: 57772 (16.98%)
26 28 43 59  #SUP: 58429 (17.18%)
21 26 28 59  #SUP: 58474 (17.19%)
26 28 31 59  #SUP: 63502 (18.67%)
16 26 28 59  #SUP: 63555 (18.68%)
18 26 28 59  #SUP: 65107 (19.14%)
17 26 28 59  #SUP: 65230 (19.17%)
12 26 28 59  #SUP: 65272 (19.19%)
15 24 26 59  #SUP: 53543 (15.74%)
15 26 27 59  #SUP: 57640 (16.94%)
15 26 29 59  #SUP: 58594 (17.22%)
15 26 43 59  #SUP: 58955 (17.33%)
15 21 26 59  #SUP: 59853 (17.59%)
15 26 31 59  #SUP: 64404 (18.93%)
15 16 26 59  #SUP: 64694 (19.02%)
12 15 26 59  #SUP: 65703 (19.31%)
15 18 26 59  #SUP: 65777 (19.34%)
15 17 26 59  #SUP: 65781 (19.34%)
24 26 27 59  #SUP: 57339 (16.86%)
24 26 43 59  #SUP: 59726 (17.56%)
24 26 29 59  #SUP: 59726 (17.56%)
21 24 26 59  #SUP: 60318 (17.73%)
16 24 26 59  #SUP: 65039 (19.12%)
24 26 31 59  #SUP: 65163 (19.16%)
18 24 26 59  #SUP: 66381 (19.51%)
12 24 26 59  #SUP: 66403 (19.52%)
17 24 26 59  #SUP: 66477 (19.54%)
26 27 29 59  #SUP: 63214 (18.58%)
26 27 43 59  #SUP: 63384 (18.63%)
21 26 27 59  #SUP: 68258 (20.07%)
26 27 31 59  #SUP: 69215 (20.35%)
16 26 27 59  #SUP: 69374 (20.39%)
18 26 27 59  #SUP: 70659 (20.77%)
12 26 27 59  #SUP: 70682 (20.78%)
17 26 27 59  #SUP: 70770 (20.80%)
26 28 41 59  #SUP: 57894 (17.02%)
15 26 41 59  #SUP: 58681 (17.25%)
24 26 41 59  #SUP: 59214 (17.41%)
26 27 41 59  #SUP: 63467 (18.66%)
26 41 43 59  #SUP: 65114 (19.14%)
26 29 41 59  #SUP: 65118 (19.14%)
21 26 41 59  #SUP: 66444 (19.53%)
26 31 41 59  #SUP: 71099 (20.90%)
16 26 41 59  #SUP: 71133 (20.91%)
18 26 41 59  #SUP: 72574 (21.33%)
12 26 41 59  #SUP: 72596 (21.34%)
17 26 41 59  #SUP: 72669 (21.36%)
26 29 43 59  #SUP: 65142 (19.15%)
21 26 43 59  #SUP: 66610 (19.58%)
26 31 43 59  #SUP: 71257 (20.95%)
16 26 43 59  #SUP: 71405 (20.99%)
18 26 43 59  #SUP: 72815 (21.40%)
17 26 43 59  #SUP: 72825 (21.41%)
12 26 43 59  #SUP: 72831 (21.41%)
21 26 29 59  #SUP: 67016 (19.70%)
26 29 31 59  #SUP: 71287 (20.96%)
16 26 29 59  #SUP: 71297 (20.96%)
18 26 29 59  #SUP: 72831 (21.41%)
12 26 29 59  #SUP: 72851 (21.42%)
17 26 29 59  #SUP: 72964 (21.45%)
16 21 26 59  #SUP: 72611 (21.34%)
21 26 31 59  #SUP: 72872 (21.42%)
18 21 26 59  #SUP: 74189 (21.81%)
12 21 26 59  #SUP: 74227 (21.82%)
17 21 26 59  #SUP: 74239 (21.82%)
16 26 31 59  #SUP: 77911 (22.90%)
18 26 31 59  #SUP: 79450 (23.36%)
12 26 31 59  #SUP: 79470 (23.36%)
17 26 31 59  #SUP: 79505 (23.37%)
16 18 26 59  #SUP: 79526 (23.38%)
12 16 26 59  #SUP: 79590 (23.40%)
16 17 26 59  #SUP: 79682 (23.42%)
12 18 26 59  #SUP: 81193 (23.87%)
17 18 26 59  #SUP: 81261 (23.89%)
12 17 26 59  #SUP: 81365 (23.92%)
15 24 26 28  #SUP: 53032 (15.59%)
15 26 27 28  #SUP: 55821 (16.41%)
15 26 28 43  #SUP: 56859 (16.71%)
15 26 28 29  #SUP: 57413 (16.88%)
15 21 26 28  #SUP: 58385 (17.16%)
15 26 28 31  #SUP: 63264 (18.60%)
15 16 26 28  #SUP: 63998 (18.81%)
15 18 26 28  #SUP: 65678 (19.31%)
12 15 26 28  #SUP: 65726 (19.32%)
15 17 26 28  #SUP: 65841 (19.35%)
24 26 27 28  #SUP: 55791 (16.40%)
